time_s,step,observation,action_pre_scale
1777016365.664268,287,"[-0.09468574821949005,-0.11948646605014801,0.2756326496601105,0.04364365339279175,0.043161846697330475,-0.9981143474578857,-0.031910087913274765,-0.05756246671080589,0.12621524930000305,0.048211678862571716,-0.003677143482491374,0.04080679267644882,-0.026051903143525124,0.0049300603568553925,0.08912182599306107,-0.2750193774700165,-0.17783097922801971,-0.03956391289830208,0.2695755958557129,-0.008760496973991394,0.514279305934906,-0.6205383539199829,-0.47827714681625366,0.6455926895141602,0.480951726436615,1.5746910572052002,2.285552978515625,1.340928554534912,0.30887413024902344,0.36059707403182983,-0.0262799970805645,0.11771608889102936,0.8359478712081909,0.2119600623846054,1.4542795419692993,0.3607856035232544,0.1332683116197586,0.2436653971672058,1.1262931823730469,-0.10923853516578674,-0.25433793663978577,-0.018444757908582687,0.0,0.0,0.0]","[-0.020372241735458374,0.17393982410430908,0.7963175177574158,0.18825075030326843,1.2445896863937378,0.34822922945022583,0.16395160555839539,0.19792628288269043,1.0535005331039429,0.20935946702957153,-0.26205775141716003,-0.0537678599357605]"
1777016365.684543,288,"[-0.13189969956874847,-0.2557300329208374,0.30972009897232056,0.03978792577981949,0.04525662958621979,-0.9981827139854431,-0.028453219681978226,-0.057412177324295044,0.1392737627029419,0.03474268689751625,-0.01871928758919239,0.05319737643003464,-0.01347324624657631,0.03416268154978752,0.13126379251480103,-0.2304139882326126,-0.1727752685546875,-0.03673161193728447,0.1418338567018509,0.009143565781414509,0.6825195550918579,-0.6868102550506592,-0.8152676820755005,0.5961993932723999,0.6436830759048462,1.4167239665985107,2.0576534271240234,2.373699188232422,0.23883181810379028,0.10357004404067993,-0.020372241735458374,0.17393982410430908,0.7963175177574158,0.18825075030326843,1.2445896863937378,0.34822922945022583,0.16395160555839539,0.19792628288269043,1.0535005331039429,0.20935946702957153,-0.26205775141716003,-0.0537678599357605,0.0,0.0,0.0]","[-0.006786875426769257,0.22496464848518372,0.7281858325004578,0.1518772840499878,1.0129706859588623,0.28728485107421875,0.1591963917016983,0.11441084742546082,0.9150494933128357,0.48660212755203247,-0.4116937518119812,-0.12581028044223785]"
1777016365.704218,289,"[-0.12184078991413116,-0.04236920177936554,0.17152656614780426,0.03526770696043968,0.047945402562618256,-0.9982271194458008,-0.025431880727410316,-0.05435818061232567,0.15179194509983063,0.022687744349241257,-0.03223206475377083,0.0614299438893795,-0.0033943422604352236,0.05766398832201958,0.15783484280109406,-0.19060900807380676,-0.1569654494524002,-0.03569814935326576,0.19169539213180542,0.17274628579616547,0.5028088092803955,-0.5434544682502747,-0.8148462772369385,0.34670892357826233,0.3911033868789673,1.1723353862762451,0.9351745247840881,1.348283052444458,1.3824361562728882,0.09006577730178833,-0.006786875426769257,0.22496464848518372,0.7281858325004578,0.1518772840499878,1.0129706859588623,0.28728485107421875,0.1591963917016983,0.11441084742546082,0.9150494933128357,0.48660212755203247,-0.4116937518119812,-0.12581028044223785,0.0,0.0,0.0]","[0.0042316243052482605,0.2680617570877075,0.7049953937530518,0.09777592122554779,0.9294353723526001,0.21740196645259857,0.16585367918014526,0.0040585920214653015,0.7994369268417358,0.7342610955238342,-0.4904612600803375,-0.15101857483386993]"
1777016365.724474,290,"[-0.06140263378620148,0.5361508727073669,0.07825274020433426,0.04278727248311043,0.04926558583974838,-0.9978687763214111,-0.020631752908229828,-0.048774320632219315,0.15360167622566223,0.01644386723637581,-0.04468667879700661,0.06230618804693222,0.00035624479642137885,0.07356579601764679,0.1562318205833435,-0.17689162492752075,-0.11592675745487213,-0.03499247878789902,0.24174892902374268,0.28229472041130066,0.04353683814406395,-0.26960188150405884,-0.5639092326164246,0.002293156459927559,0.13816577196121216,0.6967191696166992,-0.19882546365261078,0.7795509099960327,2.098536968231201,0.025858428329229355,0.0042316243052482605,0.2680617570877075,0.7049953937530518,0.09777592122554779,0.9294353723526001,0.21740196645259857,0.16585367918014526,0.0040585920214653015,0.7994369268417358,0.7342610955238342,-0.4904612600803375,-0.15101857483386993,0.0,0.0,0.0]","[0.013352856040000916,0.2610251009464264,0.6897240877151489,0.09645245969295502,0.9551948308944702,0.05709826201200485,0.1918458342552185,-0.07350502908229828,0.21784044802188873,0.7145989537239075,-0.6451773643493652,-0.19252735376358032]"
1777016365.744507,291,"[-0.10744895040988922,0.4861612319946289,0.04459678754210472,0.05366354063153267,0.05098020285367966,-0.997256875038147,-0.017384570091962814,-0.04231814295053482,0.15491802990436554,0.011774866841733456,-0.04813145101070404,0.05107492208480835,0.0012273392640054226,0.077424556016922,0.1394423246383667,-0.15059365332126617,-0.06694444268941879,-0.035057179629802704,0.14844366908073425,0.3273392617702484,0.08209262043237686,-0.23578757047653198,-0.09726914018392563,-0.6563574075698853,0.03441625088453293,0.11135362088680267,-0.9474821090698242,1.4210255146026611,2.545379161834717,-0.00843050517141819,0.013352856040000916,0.2610251009464264,0.6897240877151489,0.09645245969295502,0.9551948308944702,0.05709826201200485,0.1918458342552185,-0.07350502908229828,0.21784044802188873,0.7145989537239075,-0.6451773643493652,-0.19252735376358032,0.0,0.0,0.0]","[0.008019797503948212,0.21207056939601898,0.6142231225967407,0.11074499040842056,0.800223708152771,-0.08678004890680313,0.1464006006717682,-0.10792616009712219,-0.33420270681381226,0.7164788246154785,-1.0125384330749512,-0.26385799050331116]"
1777016365.764439,292,"[-0.13212832808494568,0.14071965217590332,-0.061752356588840485,0.059446077793836594,0.053495947271585464,-0.9967970252037048,-0.01645941473543644,-0.03427410498261452,0.1619740128517151,0.006912961136549711,-0.04340150207281113,0.028904704377055168,0.0012938103172928095,0.07284495234489441,0.10929898172616959,-0.11485353112220764,-0.013590920716524124,-0.041971247643232346,0.03579075634479523,0.41153037548065186,0.40948134660720825,-0.24557510018348694,0.2998094856739044,-1.1618945598602295,0.00041163526475429535,-0.2943723201751709,-1.60050630569458,1.838274359703064,2.6471781730651855,-0.41800180077552795,0.008019797503948212,0.21207056939601898,0.6142231225967407,0.11074499040842056,0.800223708152771,-0.08678004890680313,0.1464006006717682,-0.10792616009712219,-0.33420270681381226,0.7164788246154785,-1.0125384330749512,-0.26385799050331116,0.0,0.0,0.0]","[0.002172548323869705,0.16842347383499146,0.5106472969055176,0.12665799260139465,0.43315649032592773,-0.1417011320590973,0.05408842861652374,-0.17245879769325256,-0.4862906336784363,0.8094363212585449,-1.2299716472625732,-0.2914085388183594]"
1777016365.784386,293,"[-0.11360175907611847,-0.0481223538517952,-0.1587509661912918,0.05945596843957901,0.056124139577150345,-0.9966519474983215,-0.016224795952439308,-0.02509249933063984,0.17332956194877625,0.0036042474675923586,-0.03243861347436905,0.004143968224525452,-0.00201813830062747,0.06062980741262436,0.07231589406728745,-0.07494433969259262,0.03593932464718819,-0.056126538664102554,0.010462144389748573,0.45225805044174194,0.5872597694396973,-0.18135994672775269,0.39904916286468506,-1.2446973323822021,-0.20088815689086914,-0.6703590750694275,-1.8760807514190674,2.013019323348999,2.4132676124572754,-0.751194953918457,0.002172548323869705,0.16842347383499146,0.5106472969055176,0.12665799260139465,0.43315649032592773,-0.1417011320590973,0.05408842861652374,-0.17245879769325256,-0.4862906336784363,0.8094363212585449,-1.2299716472625732,-0.2914085388183594,0.0,0.0,0.0]","[0.006598383188247681,0.12930546700954437,0.4153004288673401,0.14169682562351227,0.10179990530014038,-0.1448088139295578,-0.028703320771455765,-0.1760643869638443,-0.43711572885513306,0.8879473209381104,-1.31599760055542,-0.2804096043109894]"
1777016365.804508,294,"[-0.08648884296417236,-0.08410290628671646,-0.15515612065792084,0.058583345264196396,0.05825147032737732,-0.9965815544128418,-0.016157999634742737,-0.016378255560994148,0.18551437556743622,0.002744310535490513,-0.028290657326579094,-0.016421983018517494,-0.008464675396680832,0.04777713119983673,0.039977699518203735,-0.0422234907746315,0.05532506853342056,-0.06877600401639938,0.00047980539966374636,0.41386741399765015,0.6547630429267883,-0.018416989594697952,0.22663289308547974,-0.9729510545730591,-0.22242139279842377,-0.5225741863250732,-1.4592251777648926,1.3802945613861084,-0.4830400049686432,-0.44399842619895935,0.006598383188247681,0.12930546700954437,0.4153004288673401,0.14169682562351227,0.10179990530014038,-0.1448088139295578,-0.028703320771455765,-0.1760643869638443,-0.43711572885513306,0.8879473209381104,-1.31599760055542,-0.2804096043109894,0.0,0.0,0.0]","[0.024597950279712677,0.0852753221988678,0.32286715507507324,0.18099096417427063,-0.13697312772274017,-0.10860403627157211,-0.04486818611621857,-0.16409832239151,-0.43609005212783813,0.8837353587150574,-1.310261607170105,-0.28974148631095886]"
1777016365.824360,295,"[-0.010289554484188557,-0.15216951072216034,-0.10870389640331268,0.054983917623758316,0.0594952218234539,-0.9967131614685059,-0.016065867617726326,-0.009481465443968773,0.19595198333263397,0.007194256875663996,-0.02950926311314106,-0.02849753573536873,-0.009203285910189152,0.045285895466804504,0.018292047083377838,-0.030475277453660965,0.05493209883570671,-0.06985420733690262,0.006353062577545643,0.3300773501396179,0.458401083946228,0.26672738790512085,-0.12478284537792206,-0.5339863300323486,-0.028496650978922844,-0.08080165088176727,-1.0479415655136108,0.53782057762146,0.19032150506973267,-0.031263213604688644,0.024597950279712677,0.0852753221988678,0.32286715507507324,0.18099096417427063,-0.13697312772274017,-0.10860403627157211,-0.04486818611621857,-0.16409832239151,-0.43609005212783813,0.8837353587150574,-1.310261607170105,-0.28974148631095886,0.0,0.0,0.0]","[0.03443879634141922,0.036861881613731384,0.2328762710094452,0.233478844165802,-0.25185686349868774,-0.05499202013015747,-0.05348243564367294,-0.1764039546251297,-0.4697795510292053,0.8706106543540955,-1.336211919784546,-0.3101927638053894]"
1777016365.844325,296,"[0.046189937740564346,-0.04173076152801514,-0.0842595174908638,0.053229887038469315,0.05904657021164894,-0.9968350529670715,-0.01579621620476246,-0.005582176614552736,0.198878675699234,0.015970587730407715,-0.042775414884090424,-0.03161191940307617,-0.009536197409033775,0.045066457241773605,-0.00044077422353439033,-0.019544607028365135,0.06284599751234055,-0.07014735788106918,0.014630455523729324,0.16373690962791443,0.09304431080818176,0.4675029218196869,-0.7515526413917542,-0.10149748623371124,-0.01677933894097805,-0.008527626283466816,-0.928321123123169,0.5711847543716431,0.36906760931015015,-0.023035844787955284,0.03443879634141922,0.036861881613731384,0.2328762710094452,0.233478844165802,-0.25185686349868774,-0.05499202013015747,-0.05348243564367294,-0.1764039546251297,-0.4697795510292053,0.8706106543540955,-1.336211919784546,-0.3101927638053894,0.0,0.0,0.0]","[0.027353458106517792,-0.005589991807937622,0.14313723146915436,0.28498220443725586,-0.27695322036743164,-0.040177494287490845,-0.04862910509109497,-0.22412030398845673,-0.5887743234634399,0.830721914768219,-1.3635098934173584,-0.3500199019908905]"
1777016365.864534,297,"[0.07758889347314835,-0.07112501561641693,-0.048778001219034195,0.05204537510871887,0.05778532847762108,-0.9969714879989624,-0.015548436902463436,-0.004956830758601427,0.197161465883255,0.02772619016468525,-0.06261676549911499,-0.03174792602658272,-0.009784023277461529,0.044240571558475494,-0.019535783678293228,-0.006406195927411318,0.0675407350063324,-0.07252080738544464,0.011758691631257534,0.018840443342924118,-0.12286463379859924,0.6031609177589417,-1.0072230100631714,-0.0021070539951324463,-0.011584899388253689,-0.049851663410663605,-0.9625624418258667,0.6726204752922058,0.2090390920639038,-0.12346116453409195,0.027353458106517792,-0.005589991807937622,0.14313723146915436,0.28498220443725586,-0.27695322036743164,-0.040177494287490845,-0.04862910509109497,-0.22412030398845673,-0.5887743234634399,0.830721914768219,-1.3635098934173584,-0.3500199019908905,0.0,0.0,0.0]","[0.014155782759189606,-0.03374181315302849,0.04510737583041191,0.3258238434791565,-0.2628849744796753,-0.03222170099616051,-0.026985300704836845,-0.2999768853187561,-0.6914084553718567,0.7782187461853027,-1.3959970474243164,-0.4034765064716339]"
1777016365.884198,298,"[0.08755499869585037,-0.127605602145195,-0.016789237037301064,0.04993502050638199,0.05609862506389618,-0.9971757531166077,-0.015470003709197044,-0.005358874797821045,0.1912168562412262,0.04093560576438904,-0.0808543786406517,-0.03149488568305969,-0.009711741469800472,0.04083627834916115,-0.03952890262007713,0.007364171091467142,0.0700666531920433,-0.07600031793117523,0.0032611109782010317,-0.025503460317850113,-0.33612921833992004,0.6654766798019409,-0.8757354021072388,0.014425154775381088,0.005420198664069176,-0.20053407549858093,-1.0078718662261963,0.6883135437965393,0.11633270233869553,-0.164531871676445,0.014155782759189606,-0.03374181315302849,0.04510737583041191,0.3258238434791565,-0.2628849744796753,-0.03222170099616051,-0.026985300704836845,-0.2999768853187561,-0.6914084553718567,0.7782187461853027,-1.3959970474243164,-0.4034765064716339,0.0,0.0,0.0]","[-0.0027326568961143494,-0.05440114811062813,-0.06909088790416718,0.3547119200229645,-0.22088907659053802,-0.01911347545683384,0.0040096715092659,-0.37898364663124084,-0.7799983620643616,0.7151881456375122,-1.4352014064788818,-0.4595818519592285]"
1777016365.904353,299,"[0.07369828969240189,-0.19975031912326813,0.022625714540481567,0.046541977673769,0.05447576940059662,-0.9974297881126404,-0.015557077713310719,-0.007063935045152903,0.18064238131046295,0.054357320070266724,-0.09212075173854828,-0.030296923592686653,-0.00929213035851717,0.03263881802558899,-0.05991552397608757,0.019486911594867706,0.07122791558504105,-0.07945636659860611,-0.0048782434314489365,-0.09684942662715912,-0.5692606568336487,0.6669520139694214,-0.49828481674194336,0.06741440296173096,0.022043239325284958,-0.4556196331977844,-1.021058201789856,0.5807928442955017,0.044320449233055115,-0.15982407331466675,-0.0027326568961143494,-0.05440114811062813,-0.06909088790416718,0.3547119200229645,-0.22088907659053802,-0.01911347545683384,0.0040096715092659,-0.37898364663124084,-0.7799983620643616,0.7151881456375122,-1.4352014064788818,-0.4595818519592285,0.0,0.0,0.0]","[-0.01792820915579796,-0.06724323332309723,-0.18706056475639343,0.38746023178100586,-0.14390601217746735,0.007424376904964447,0.04467695206403732,-0.42699670791625977,-0.8481910824775696,0.6298741102218628,-1.4670246839523315,-0.5101512670516968]"
1777016365.924308,300,"[0.032999008893966675,-0.2526484429836273,-0.09083206206560135,0.04174946993589401,0.05343874171376228,-0.9976980090141296,-0.01567935012280941,-0.010159854777157307,0.16431394219398499,0.06743580102920532,-0.09391835331916809,-0.02698897197842598,-0.008765270933508873,0.01679062843322754,-0.08094743639230728,0.029364164918661118,0.07379671931266785,-0.08523132652044296,-0.0049713002517819405,-0.1633194088935852,-0.8757896423339844,0.6482877731323242,-0.03635050356388092,0.1801222860813141,0.012555649504065514,-0.8820927739143372,-1.0678918361663818,0.48816633224487305,0.1771276295185089,-0.3120492994785309,-0.01792820915579796,-0.06724323332309723,-0.18706056475639343,0.38746023178100586,-0.14390601217746735,0.007424376904964447,0.04467695206403732,-0.42699670791625977,-0.8481910824775696,0.6298741102218628,-1.4670246839523315,-0.5101512670516968,0.0,0.0,0.0]","[-0.03617383539676666,-0.08306314051151276,-0.2734408676624298,0.42874908447265625,-0.026389434933662415,0.03863997012376785,0.03321050852537155,-0.4416867792606354,-0.8579359650611877,0.4984339475631714,-1.4901323318481445,-0.5276846885681152]"
1777016365.944202,301,"[-0.010498909279704094,-0.30975407361984253,-0.27830496430397034,0.03584334999322891,0.05353590473532677,-0.997922420501709,-0.01587173342704773,-0.014376038685441017,0.14212948083877563,0.0805913507938385,-0.08405423909425735,-0.020950743928551674,-0.008935205638408661,-0.0058359005488455296,-0.10149767249822617,0.033958550542593,0.07683476060628891,-0.08887266367673874,-0.010011440142989159,-0.21781820058822632,-1.1505247354507446,0.6588976383209229,0.5828568339347839,0.31802019476890564,-0.008363842032849789,-1.1600825786590576,-1.016474962234497,0.16021095216274261,0.12596824765205383,-0.13154372572898865,-0.03617383539676666,-0.08306314051151276,-0.2734408676624298,0.42874908447265625,-0.026389434933662415,0.03863997012376785,0.03321050852537155,-0.4416867792606354,-0.8579359650611877,0.4984339475631714,-1.4901323318481445,-0.5276846885681152,0.0,0.0,0.0]","[-0.06058686599135399,-0.11140401661396027,-0.3072130084037781,0.47050413489341736,0.120960533618927,0.06398003548383713,-0.023377716541290283,-0.4058845639228821,-0.7790526747703552,0.33916914463043213,-1.5037635564804077,-0.5099925994873047]"
